Bald_X,Bald_Y,VarRatio_X,VarRatio_Y,Entropy_X,Entropy_Y,MeanSTD_X,MeanSTD_Y,Random_X,Random_Y
77.26740116261375,85.68552969564878,59.32561599372684,86.4716621662853,62.43681296638049,85.18564774102325,108.51416745290197,85.07670890782617,125.60641568006818,85.42594309248003
81.62867971548727,85.81028051660243,64.60229174909456,86.5762505572578,64.00559449072703,85.32849100700102,113.08604503814047,85.12784346218399,124.78467297683903,85.26494335430273
87.77338162339836,85.90323598717775,66.33635561261335,86.718016940637,65.88468444846082,85.4900608070998,116.6494202148705,85.30509139027859,128.03055665459414,85.78666402485192
92.12765119439138,86.04692495678259,67.0983352101531,86.9362072503662,67.29555345892808,85.66601611978743,119.6076939464954,85.43460447079968,127.24990108652645,85.56493273986851
90.76452506315243,85.86818287962524,68.08442645402806,87.17394024983345,68.82399488693429,85.8716765448298,122.27462253788457,85.57804986468204,128.97556076330767,85.93543593481321
94.16653985452109,86.23807468315914,68.67608120035304,87.35692096492282,70.36002163220108,86.05536271154703,124.04510454393278,85.68170849933128,130.7423075752503,86.0857363233015
96.08237427119246,86.40882757003251,69.56356331984053,87.55317760778958,72.02879142952796,86.20833882817932,132.1803573059013,85.69087937049328,136.1247222814012,86.13886253149752
97.56855464588978,86.61978672063516,70.64826368810299,87.79406582364471,77.45229327084031,86.22278989788914,137.60385914721368,85.7197815099129,141.54822412271358,86.11996497880007
99.1463006360897,86.85033951026011,71.65900721307484,87.98614462520432,83.07881389765635,86.25371911043548,143.02736098852603,85.73645582111655,146.97172596402592,86.1488671182197
100.85299701971948,87.05004950680983,76.95924764890282,88.02028064564064,84.31700539166224,86.450885924226,148.45086282983837,85.77814159912562,152.14870499436952,86.25091390278592
105.55589372127704,87.1848976543387,82.49652924912382,87.99112197835635,85.47250205435674,86.66136133656956,153.84536198750735,85.81783299873584,161.1057004595672,86.33895426594111
111.1690284941038,87.23158572570887,86.02370177529198,87.85144255604284,86.32711446571506,86.86569148139942,155.065891590833,86.00557611610775,165.8060687220379,86.52685522619359
113.67218319009413,87.38631478274974,89.24746161103707,87.69342139140535,87.69247157261887,87.05992582959968,156.43820190522564,86.17029757819047,167.18659646346288,86.72238402214272
114.66080287305596,87.59923576073649,94.84976021634876,87.7014836957236,87.80625133152753,87.2213958688622,157.99481736877115,86.47870087412392,169.0691342926787,86.87809032819186
115.56471984660803,87.79712278069871,96.33594059104604,87.85214800767069,89.32331478364287,87.3797305675565,159.68711305609793,86.66138278889976,170.73652494141277,87.07547711881797
115.90985178196425,87.948951647714,97.17411814833977,87.99215664074386,94.21584441671484,87.49837470496698,163.13657885469064,86.2262835630937,175.56837203640015,87.16099780828016
113.93766929421432,87.23158572570887,98.4889064735064,88.15071081327794,100.00913047448032,87.54798078079777,162.256140244088,86.52481725482426,180.9918738777125,87.07429139002127
117.38898864777673,88.28317895228457,99.04769151170223,88.30885739153817,103.28788386036459,87.70235711202474,164.40441045395846,86.09920149127746,186.41537571902484,86.97091066055876
117.14246583680799,88.43908376203854,100.85552545880631,88.49145962623038,105.67915512676143,87.86361159662319,165.7074595976504,85.96294854829921,190.113217883556,86.97632981169993
121.88802994795628,88.07989130819362,103.58371123352711,88.6728020240761,108.02112183096449,88.00582957593083,165.3239796694768,85.8240268332897,195.78324253583708,87.01270760064251
124.22119226605332,88.18360949395432,106.16271910212319,88.80897556557242,112.80366436375809,88.02822873398104,169.59992503399897,86.37821203021352,197.6145548458906,87.19315540845858
125.770764220714,88.08316661932291,111.93261709833521,88.87092989520015,121.1690050826308,88.55626711577517,168.56712420488785,86.18243806477635,198.741516267462,87.56479404459478
128.7580406359823,88.30727496671021,116.46090277118853,89.00354189100932,119.6076939464954,88.1700715412866,168.5013847886295,86.02918261780252,199.2345618893995,87.33756023691417
130.74604276935588,88.49216365270343,119.62665723964685,89.1847461326717,122.60705481328179,88.76363070260477,172.08418297470857,86.53786027158799,201.4532671881182,87.71795383168799
132.938889031959,88.64813259442354,121.57987643424536,89.34190507865296,123.44000309882767,88.9323654684793,172.17183552971966,86.6908439890459,204.65806373071186,87.86539482157136
134.74419453997623,88.80102747723203,123.69292909969172,89.50596177388424,125.73789451258483,89.08165613478916,174.70554219800954,86.3374257874141,207.36981465136805,87.97830207466698
136.6177679033387,88.95126302117676,126.95407371336395,89.63761472434314,130.2786099069996,89.17799395280518,176.06141765833763,86.15291659379773,215.06132635359282,88.2000297204158
139.57604163496362,89.07747829348202,130.87730816220937,89.77235374573274,136.1247222814012,89.21304970707378,177.80351218918344,86.00940459089442,214.2724533584928,87.99154524933306
144.22475749894565,89.31468360393401,133.1285219634734,89.93910907338166,141.40735394501715,89.20637998259232,181.22389534685956,86.22063204585102,216.8855951547615,88.33698139643496
148.23955756329374,89.44220238390083,134.596280853395,90.08861778837648,146.97172596402592,89.13523625479016,183.95014760933742,86.388977199552,218.46334114496145,88.49920391743385
154.0284414280062,89.56519031680547,137.11081352527617,90.23963146684405,152.39522780533827,89.07354130333673,189.0919090952569,86.42673260420594,219.94247801077395,88.65816568424181
158.15769851173263,89.70275338423544,140.0690872569011,90.37617554858933,157.8187296466506,89.06186928549418,190.35974069452473,86.5787555637326,222.736403201753,88.79470976598711
164.08745255414152,89.79549927771302,143.33551450223695,90.50673308943722,163.16005721764006,89.11925670655334,191.26997876579395,86.74294289815423,226.84511671789872,89.07449412111978
167.811120917917,89.95798382360225,147.62912012660922,90.61869414153993,168.87116900508263,89.15899714825534,192.1347049334997,87.1031935294409,226.59859390693,88.87011470665242
166.6935508415254,89.78108790874417,153.38131904921323,90.65760086768174,173.21692368562137,89.08786410911421,193.31801442614966,86.86597366205056,231.28252731533613,89.15524542823452
170.1140548437167,90.15480090859556,158.8048208905256,90.63814750461084,176.16707029160995,88.95614621231496,193.5645372371184,87.25400341077152,234.7338466688985,89.16358258383633
171.55357197205203,90.29290986121374,164.22832273183795,90.63425683199665,180.5974373801625,88.926362716446,195.2901969138996,87.40685126347148,238.00587670539275,88.96404665976621
174.98288036034938,90.04704317244209,169.93356492854315,90.6785231581682,185.1697867793933,89.02231898944626,204.2882795142588,87.55868013048678,239.61499832607964,88.81508947968042
175.77380771220743,89.89878075532313,172.9135109951983,90.81669089842204,188.00829234374595,89.21578600429693,208.28339918613457,87.6599193552751,242.1674575842637,88.68857848775339
176.89580255700105,89.77121158595432,173.86512352425245,90.99608938511547,189.52156313723103,89.36534174940027,209.83504276105546,87.85031383343829,247.70710959612862,88.70694962389521
177.43098883038618,89.6343539701522,175.56837203640015,91.19416630695528,189.86669507258725,89.51411365936157,211.0676568158992,88.10098431186623,249.52521532702312,88.87567281038696
179.75925982286878,90.20251127404548,177.73777277292507,91.40901943856719,190.85278631646221,89.68984949820943,218.95638676689893,88.12014124273796,251.00435219283557,89.08060803522778
180.498828255775,90.39587593849289,183.10492654315885,91.51307243390998,191.86788024398058,89.91187771838781,221.0107435249718,88.27808402386124,252.48348905864802,89.27023641883142
181.37113974074134,90.55849560263042,188.55190674742062,91.45630037433571,192.82496880421218,90.12013223655134,222.40770612046137,88.4278749195072,256.2306357853729,89.46071880948506
179.75925982286878,89.97673316020011,193.69728028917848,91.51885041867138,194.00280001217396,90.35239921594712,222.40770612046137,88.9190260195164,260.4954804151322,89.45857893954725
179.75925982286878,89.80248660812217,195.90650394132146,91.68149621064698,191.83887756033718,90.20294798219605,223.88684298627382,88.58683668631515,264.8096296070852,89.5039238025149
182.20552463940476,90.7532002519159,196.85897843824614,91.84647925650069,195.479829845414,90.56837192542025,224.8729342301488,88.69281119752046,271.71226831421006,89.36534174940027
183.4571019873999,90.95006828619344,197.26237940164955,91.99530606131368,200.71369875521196,90.66607697587692,232.51514137017986,89.0463992300997,277.1357701555223,89.35922783529227
187.9464121239886,90.71297713278433,198.81195135631023,92.16813465976693,206.1372005965243,90.7629825144887,238.78386427767063,89.22996222272317,282.8879690781264,89.3771619833424
189.98995647807163,90.87242157702187,199.82621663572448,92.34709765987107,208.46796171841063,90.92216660544604,242.55683720363996,89.3771619833424,285.8209584188827,89.52571441946392
189.47225857503724,90.55837018900769,201.31239701042176,92.50876701721256,209.53921538789294,91.06562126283461,246.45737590163432,89.52328453052357,287.2432054052408,89.6733301725907
192.26148809342646,90.78027615725132,205.23811740357945,92.62477725297609,211.69218127035336,91.2443513519251,250.46200200870433,89.52491490761903,289.56756333723183,89.82213847489787
193.6593537028756,90.98788049344599,209.69231902838933,92.75245016523135,213.321579659042,91.44450925427029,250.26478375992937,89.44176567575026,293.3405362632011,89.95513066368518
195.78324253583708,91.13782103034634,214.0259305475241,92.90937396066998,214.8148035426241,91.64134817467112,257.9069908999604,89.57877293280677,298.8297775207718,90.04454202576154
201.20674437714945,91.12225833988961,217.61812007878294,93.07517748850356,215.99811303527403,91.8081900974405,256.1813312231792,89.38979740583227,304.59461863881006,90.07408548484285
206.36131224285955,91.17061384238015,219.86030374045103,93.22475003007422,217.3322364828696,91.99000911176333,261.8513558754603,89.56954648060743,309.24536628420117,90.25720896990454
207.61633746233676,91.3082077881642,221.79139909303953,93.36842701161218,222.40770612046137,92.15328658264751,263.8235383632102,89.33810704110101,307.5813373101622,90.0546855650771
208.45451501963052,91.45630037433571,224.3218832409245,93.50518088452785,227.83120796177374,92.12438444322788,265.87789512128313,89.25732926682564,311.6489636911464,90.44995011215919
209.24338801473047,91.60609126998166,229.45121500528265,93.45904395285572,232.11454180235566,91.99699965326181,268.5643616510707,89.56192760302669,315.9123581867235,90.80067299675447
210.5041761051135,91.79518589917905,230.06887655364383,93.31775206967859,235.7856773290318,91.8378086146748,270.0986644605964,89.73050916475981,313.6211461788964,90.58812457099995
211.78481408417193,91.98709928098465,234.55219828186895,93.67758190525741,241.14343975408585,91.90595096646031,272.69835955808503,89.85612230916051,321.01683050795873,90.90827134610967
213.03983930364913,92.15439820339442,233.25470980308606,93.47083507292116,246.89563867668986,91.9401147774153,278.1218613993973,89.86668270625614,326.440332349271,90.9104945876035
218.82191977909784,92.2522208291224,232.76166418114857,93.35772766192319,251.18924430106213,92.08717988635479,283.97677815990505,89.88887961108712,330.60382871229865,90.85170220143365
223.45180273162308,92.34533541403994,236.47846963883123,93.84401898405167,253.96262592446053,92.25277663949585,288.65746784711416,89.99593299573225,331.5949002149812,90.69928664569082
229.42412458649486,92.42559091099605,240.99842633586897,93.66558121936121,259.5833460145478,92.29227623003601,292.9132300575219,90.13836976443032,333.5894938673646,90.55449804340596
232.19276538660526,92.57138424741756,243.60866786377326,93.59693455139862,263.67852494499334,92.44891231186955,298.3367318988343,90.22406877638731,335.3151535441458,90.3826970569712
233.2995321323531,92.73855490589499,246.9504215235718,93.76430295010508,268.95943025839233,92.54712454977107,303.5383632102747,90.26806116744623,335.8081991660832,90.26001118053736
234.85710807438292,92.89918410382332,250.51130657089809,93.73144066177458,273.5611893964756,92.62444008859514,306.7889425606197,90.42392230638514,343.20388349514553,90.17237841165606
236.74711629180993,93.0662977561086,253.04227409684384,93.5929095579442,277.09784356921944,92.80042087592487,308.9372127704903,90.59423848510794,348.310427436641,90.21692264301433
242.48170644220184,93.18479123429695,258.40003652189785,93.54003346441623,280.09404388714734,92.94860490952964,310.90939525824024,90.71804524579491,349.12043095839545,90.39655526228266
247.09285692546487,93.29210498383067,264.1522354445019,93.54236786798474,282.3620537480598,93.10338883503046,318.89294167499725,90.6671351533187,350.0572176400766,90.55266386917356
252.97653468058556,93.33493943661156,267.27485771677266,93.74405060962233,288.4758194600846,93.1431848577698,323.7475447217663,90.58812457099995,350.59956782420784,90.71176150073947
258.40003652189785,93.25434693246066,268.5643616510707,93.94955454757742,294.35949721520524,93.16330519328883,328.68642907143067,90.54600649603373,351.5856590680828,90.86325070585987
263.8235383632102,93.22322155154723,267.27485771677266,93.5574488561178,298.771772153485,93.29622887883686,330.38469732477097,90.3937021023656,352.32522750098906,91.00081377328983
269.2470402045226,93.21988668930649,269.5921721398788,94.11157327143938,302.7741424962717,93.414976130389,331.7229640128869,90.23002388753147,353.0647959338953,91.14652872619712
274.5188357006235,93.13715645295002,270.3974799890434,94.25239709306028,308.19764433758405,93.41886680300317,334.24688802994797,90.05519505791942,354.5439327997078,91.29344793491357
278.1218613993973,93.0876964554866,272.69835955808503,94.37430483497127,313.6211461788964,93.40108087105263,335.9255909808303,89.86289790228452,359.9674346410201,91.34958478263246
284.8601515658763,93.2770239956976,277.71099004778273,94.34053935478391,318.9308682613,93.30458363929212,338.5551676311635,90.02690607438797,365.8511123961408,91.37355873674079
286.70907264814184,93.44739840217383,279.8475210761785,94.20267059164856,321.5509632650576,93.1799146599489,339.81419484432536,90.33248653735926,370.48574124235313,91.49094588761436
284.53145448458463,93.05203195652327,282.10144391932135,94.04947337242814,325.34467541163224,93.11622805465726,341.27278814255715,90.5290234012893,376.2379401649572,91.54800908595568
287.88416471375956,93.60411840047551,286.6022460967222,93.99724307761981,329.9224670542045,93.25111628466496,343.027795773025,90.7060357716542,382.0840525393588,91.55455970821426
289.954956325897,93.7390135781129,290.81778616428767,94.07840528740348,335.93146057156764,93.30779736337453,344.3692640560887,90.87158786146168,386.62476793377357,91.65887472844739
295.3784581672094,93.76180180342453,294.1458441123657,94.25851100716828,341.1937744210927,93.40616867370194,345.9978086861247,91.03698776509549,391.81818181818176,91.821912437994
300.80196000852175,93.78570164948307,297.3127140686564,94.41214269501029,343.74623367927677,93.55948682748713,347.2961621572267,91.18361980511898,395.8940256261983,91.96275890374123
306.2254618498341,93.74068100923327,300.4145670198566,94.55343457818744,346.16215722677055,93.71004196239659,349.6134765803329,91.33147462796407,399.608302644794,92.0911511000092
311.8602689576911,93.79094214728993,305.7324162278966,94.59885222584685,348.3534711020483,93.87129644699505,352.7689685607328,91.47627249375518,403.7588503349224,92.05157328430536
315.8891560398089,93.93814190790916,311.15591806920895,94.59496155323266,350.45165413762663,94.01375064571141,358.33659142999613,91.5390733653363,406.31372310314384,91.96319943492611
319.0446480202087,94.07356510540133,316.8963778103382,94.56609911455399,353.311318744864,94.13878018921997,363.1968834647106,91.62748996935966,411.7372249444562,91.93818796812067
324.3543701026124,94.04671875178607,320.7892709901414,94.44835587857304,357.99525215327014,94.24980331131749,367.7329031865355,91.77524289363629,417.3720320523132,91.94211393028237
326.3417232248835,93.89269514637304,323.2629272301183,94.26292661180183,363.4187539945825,94.27759382999021,373.2796664333323,91.85592803284942,420.5572632924491,92.03644289080577
327.8701646528897,93.75207512188908,325.57750251088044,94.23660281494794,368.7483423840973,94.33973872317453,378.70316827464455,91.84203277351305,423.657327921886,92.31476584349994
330.2532184922543,93.5941323407658,328.08381775572934,94.3955645817559,374.26575767720726,94.49602730675778,384.1266701159569,91.81257482371997,428.0077304683932,92.39434948176287
335.8081991660832,93.58394248391913,330.8777429467084,94.5238178254305,379.68925951851963,94.5554990167174,388.892777794686,91.91891987517425,435.89646041939307,92.36282709343982
340.7834777147252,93.65564202209474,336.30124478802077,94.57561935223646,385.1127613598319,94.55605482709086,391.96609550476296,92.04629308575754,441.31996226070544,92.36727357642746
342.9925782286009,93.81015730591507,338.2734272757707,94.74015157412059,390.1190707518126,94.49820779360749,394.5862808099165,92.19783081400578,446.4476367288553,92.40395706107545
345.53464461703186,93.97690041795138,339.97667578791845,94.87898065406786,393.107143944104,94.36608678159234,399.9041300179565,92.27111838181985,450.9343518884864,92.52143155357913
347.4769455519371,94.12264624921275,341.6425723590103,95.03650657741106,397.0937699729128,94.30660713148453,405.3276318592689,92.31280415982893,454.5664546367592,92.61672127203379
351.3391362571141,94.25851100716828,346.655202848708,95.08629792336635,402.09544389323423,94.37705300848447,410.75113370058125,92.3289226606591,457.6352901139095,92.46954268514307
355.28350123261396,94.37263740385092,352.07870469002034,95.06684456029545,404.7934991021699,94.5519788843522,416.3800712177009,92.28830218586582,463.50701524789224,92.27056257144639
357.173509450041,94.51784286391587,357.5022065313327,95.05739578394672,407.2998143470188,94.6800005403712,419.62595489545595,92.27760283617681,468.9305170892046,92.24666272538785
359.5800416523549,94.68270019075653,362.9257083726451,95.05517254245291,412.7233161883312,94.69056093746683,425.54250235870586,92.10705010720578,474.54365186203154,92.31789196247824
364.897890860395,94.73280252584935,368.34921021395735,94.99792407398711,418.14681802964355,94.69056093746683,429.37308757529706,92.2327674660515,479.77752077182936,92.40173381958164
370.3213927017073,94.77504411423189,373.7727120552697,94.9356733121602,424.0325501415223,94.70508148347332,433.0039261040265,92.51074676082848,485.20102261314173,92.40395706107545
375.74489454301965,94.74836521630608,379.1962138965821,94.97291260718166,428.7719511823964,94.85349674844498,432.4451410658306,92.30613443534747,490.624524454454,92.42229880339944
380.96537759882835,94.79665532934091,384.4279757738076,95.06317003615983,434.8399340866699,94.92157954911904,435.26254461975907,92.68563381819395,493.582798186079,92.41618488929144
385.7701555224153,94.9337588542072,388.4584280801221,95.21242717739953,438.5808199166082,94.85020202806456,440.2634359279822,92.73541854735907,495.80150348479765,92.68315913867404
391.0293088230818,95.04238890386345,391.2758316340505,95.36064592370344,440.93256927204015,94.71457988574825,444.0317131813616,92.69538696689004,498.6649607506654,92.82299532801595
396.53981871532426,95.07861466232154,394.09323518797896,95.50021784862604,446.25041848008027,94.68722607522609,444.9988411320851,92.54316618230372,500.2165029176015,92.9858905220822
400.70058833031715,95.20554062579437,399.4110843960191,95.55706930968222,451.67392032139264,94.74780940593263,445.2643272362053,92.45592533099344,503.5053413275708,93.06655250252976
406.31372310314384,95.24803874204159,404.83458623733145,95.5598483615495,457.03168274644656,94.83647968751104,449.20869221170517,92.3022437627333,508.3741668442035,93.06592721585963
411.7372249444562,95.31306855573574,410.2580880786437,95.5742994312593,462.72635967982467,94.9126998167241,454.63219405301754,92.31280415982893,517.7420336610157,93.09649678639963
417.1607267857686,95.38143323167063,415.6815899199561,95.61987588188256,467.18842255835887,94.98402881465074,459.06960465045495,92.31224834945547,523.1655355023281,93.11928501171126
422.33770581611213,95.47314194329061,421.10509176126845,95.67212205698728,469.67008552211087,95.1527728440315,463.07970904221315,92.51033916655462,528.9303766203665,93.12728013016017
428.0077304683932,95.54039499847859,426.5285936025808,95.67601272960147,472.38183644276705,95.2574875183903,466.8761603311317,92.63220985444072,533.0812307879598,93.20080386648456
433.4312323097056,95.54206242959896,432.3355753720667,95.68984623222966,477.5588154731106,95.16255510660429,472.38183644276705,92.68742035153718,534.7521076178591,93.41071491752584
438.60821134004925,95.58998563513235,437.2112487445596,95.81348316196919,478.54490671698557,95.02988317046074,477.8053382840794,92.77579420091644,542.3943147578901,93.39329952582426
443.29214474845537,95.71603107649018,442.79909912651783,95.87888351591232,480.1473049882824,94.87194038933744,483.2288401253917,92.78190811502444,547.9315963581112,93.36948518905395
448.8294263486764,95.67819321645116,448.2226009678302,95.8961136374894,481.01013482667304,94.71257102825561,488.6934291018656,92.72952298732636,552.0735788096102,93.2274047559369
452.9417519206604,95.56834432011516,453.6461028091426,95.94280170885958,481.996226070548,94.57256239518246,491.73387710381337,92.60775419800872,555.7065465502022,93.24360126524056
458.8935169283345,95.52423679690745,459.4922151835441,95.91552729981935,483.2288401253917,94.4445934698912,500.211522658794,92.60503690284962,560.6370027695772,93.5050174108886
463.1988617341814,95.39098622246438,464.03087622120086,95.81896021002426,488.92968012904396,94.46128915841689,502.7610320713767,92.68895951872521,566.0605046108894,93.53947765404277
466.3420275740327,95.302461841109,467.7800773046839,95.78495156279853,491.99800868699424,94.60758638885828,506.2479075995982,92.60571622663939,571.5896590854742,93.57826527796169
469.38563612483927,95.48395886825091,472.38183644276705,95.77605859682325,494.19910521350084,94.77666522782113,509.91904312627435,92.76793874763828,575.1249587372788,93.72080009972125
471.7127030987091,95.58712277058972,477.8053382840794,95.74159835366908,495.68944766162997,94.91899900095657,508.86721246614104,92.60571622663939,578.3866451593267,93.84406173869579
475.53732842316697,95.40629648237649,483.2288401253917,95.79384452877379,497.1685845274425,95.0674003706689,512.0720090087347,92.9389245455253,582.5775329457953,93.89269514637304
482.2427488815167,95.24470387980085,488.65234196670406,95.80607235698979,498.3899929999694,95.18211963174988,514.7426727942294,93.1906140096379,586.9797259988085,93.68132840149653
487.6662507228291,95.23581091382559,494.07584380801643,95.83719773790324,499.2528228383601,95.36492566357904,517.0024652281096,93.3173758288104,591.4030495784764,93.62490570844271
493.08975256414146,95.27249439847357,499.71065091587343,95.90635642865735,501.0606567854642,95.48587926434894,519.2211705268282,93.43498530383334,596.6293331710136,93.62673988267511
496.2945491067351,95.32335104764465,503.72545098022147,96.06488148731474,506.86421462702003,95.53160624694834,524.767933773625,93.42498071711117,602.052835012326,93.57312555895882
503.9367562467662,95.29361519266484,506.4430714916151,96.2236249000474,511.708094383019,95.6513188687237,529.4929543171925,93.34346186233786,605.9971999878259,93.47389202997516
509.36025808807847,95.34308231590228,511.82548619776594,96.27906698479948,514.7837599293908,95.71158459350255,535.6560245914111,93.3210441772752,611.4207018291382,93.46555487437334
513.45632940879,95.44210207166539,517.2489880390783,96.28629251965438,518.6224722716186,95.48624318780774,540.4221322701402,93.50835227312933,615.1185439936694,93.49529072935314
518.1693398666949,95.72707317590947,523.0138291571166,96.28723312182485,524.1516267462031,95.48536977150661,538.2034269714214,93.3210441772752,618.8163861582005,93.65175134948056
523.6585811242657,95.82107923707306,527.8741211918311,96.37402718710416,529.5751285875155,95.49148368561461,545.8456341114526,93.55337291337914,624.2398879995129,93.701218472718
529.399040865395,95.8478375364808,533.5194935630153,96.44303104496852,534.9986304288278,95.54372986071931,551.4745716285722,93.5482779849558,629.6633898408253,93.62951893454239
533.6838421036612,95.99037907682727,538.9429954043277,96.41468471592235,540.4221322701402,95.56485065491059,555.2135009282648,93.49834768640714,632.6216635724502,93.37267278529829
536.4777672946403,96.14178182255624,544.3664972456401,96.4152405262958,546.1869733881784,95.56438035382536,560.6370027695772,93.28769555486794,634.1008004382626,93.24563923660989
542.2426084126786,96.19552441020487,549.7899990869524,96.47276689994834,550.9577387178571,95.64626224803288,566.0605046108894,93.31048378017957,632.8681863834189,93.55337291337914
547.1604224366192,96.29189694092005,553.668624646194,96.61440591011696,555.1313266579418,95.78444206995619,571.3196579115561,93.39441114657117,636.4955934591019,93.10880401609754
